source_file,line,front_sha1,question_id,section,state,duplicate_review
10_RAII_Smart_Pointers_anki_cards.txt,29,206c3ada2d00e2184997c8c77c324c68468a249c,emb-raii-0024,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,30,d329850b70eced76ea3fcbb0ec6b260b62c8dadf,emb-raii-0025,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,31,1bfb2e79a93825d7e443dd0cf7cb1169598d2da9,emb-raii-0026,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,32,c870e29dc771e34afdb61a741dec120528af7d54,emb-raii-0027,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,33,15ad2eebcbfd3292e5ddc394032e28cfb634aba1,emb-raii-0028,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,34,b5cc56b654c1e1cc805a8020964f44fef35b998e,emb-raii-0029,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,35,0b579e94d28b855d5a0a2ca73cad8c9efdadb724,emb-raii-0030,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,36,0f4f1efbd4b95b2dab8003b67713d2cf1aedf7d4,emb-raii-0031,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,37,88eff2e804652ecc53c1b5b21ec14b9f4533cde9,emb-raii-0032,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,38,abec8605f5729008f0da1c121af59535ad64f741,emb-raii-0033,raii-and-smart-pointers,written,yes
10_RAII_Smart_Pointers_anki_cards.txt,39,8a53975dcf235261a337de746bc5cf26166e2e5c,emb-raii-0034,raii-and-smart-pointers,written,no
11_Templates_Constexpr_anki_cards.txt,6,46f3d2e7741ecaf7c015d574fc13eb2a67fbf629,emb-tmplcx-0001,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,7,d3b10013337afa9df088d2b2ed704dad228e7bac,emb-tmplcx-0002,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,8,ab0dcbc92ed4a8e614288b446f667709a3873ab6,emb-tmplcx-0003,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,9,12e3ac1b7b10f43b2eeca48318b878c1c26f4804,emb-tmplcx-0004,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,10,70c59cd7b446491e2dc691b5bc282ba7b468a58d,emb-tmplcx-0005,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,11,e00a9a4ff87fea7a67debc2cd95c7fcd0a03be44,emb-tmplcx-0006,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,12,3f064fdd0620ddaad02a10c2d6a8f73981ec6377,emb-tmplcx-0007,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,13,53a6912784141111d76e37460434bc3f75bea74a,emb-tmplcx-0008,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,14,2585123d77524bf44e07fe319f87afe84f587677,emb-tmplcx-0009,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,15,0e612ea9898b67084372991b1a16d597aa510f5e,emb-tmplcx-0010,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,16,252afcf3c35733c63692f8b065cb668fd086068c,emb-tmplcx-0011,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,17,fb037a7d0190b9eacf1108b7037b8559bc3039c5,emb-tmplcx-0012,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,18,883ed939e2f5de0d07a2a6f82291173440ecca19,emb-tmplcx-0013,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,19,1f40238227d814cf1b139e2cfbf1f97b6199614e,emb-tmplcx-0014,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,20,fa8911d836d0741189f0b3d2a18be4745568f7bb,emb-tmplcx-0015,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,21,51ff7f04e63bcdd4098d8c6a313fe92497ec7ebd,emb-tmplcx-0016,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,22,fe4151b66efa28dd6a20b5e0c2bef081b3bd37fe,emb-tmplcx-0017,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,23,26d30402978034fa8a37715d95ef81edb6d02019,emb-tmplcx-0018,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,24,a7ada470f1c6ec631297f880d9b995307fc37ead,emb-tmplcx-0019,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,25,e3530be825885587d079b67e67d76a220f875153,emb-tmplcx-0020,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,26,1d6ffb9df87e2d896a892cd7d3f67d567c63eaa2,emb-tmplcx-0021,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,27,b66bb476e999305048afbe2d5a558dd3d9254032,emb-tmplcx-0022,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,28,700170e4f2b564d3a48b036cf7cb4f2f0b12ebf6,emb-tmplcx-0023,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,29,354eeb1a978bd0c08de54b012f22de0a66d579bf,emb-tmplcx-0024,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,30,c6ee3b5199d199e961f51066807b77f645c87fff,emb-tmplcx-0025,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,31,093dc539a8a2c349ca254d705bb3b6c2e7e8fbcd,emb-tmplcx-0026,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,32,5e179f5e52e6173aa0f953e437084279fbadf45f,emb-tmplcx-0027,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,33,12ce12df00d8bd9df0e5c8080500e8c063a06718,emb-tmplcx-0028,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,34,c11bf08035295fbce6f8e5439f219193c6244578,emb-tmplcx-0029,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,35,5e49e6176e70668fbc0153bec2ec9effdb23907f,emb-tmplcx-0030,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,36,24e343e361d11c2a38894bd1bb8257205e2fb1f2,emb-tmplcx-0031,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,37,65fe8c5f876329ea1ffbd3178a8790b27c8ba56b,emb-tmplcx-0032,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,38,8103d2104a78c072d08edfe163b39b567977bb9f,emb-tmplcx-0033,templates-and-constexpr,written,no
11_Templates_Constexpr_anki_cards.txt,39,06d16587c57ec4d5b4b347e75c6f0911b5d7f2e5,emb-tmplcx-0034,templates-and-constexpr,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,6,4c3aa6c7bb728465c1b0eaa7fcf088ac2f3a3ae6,emb-cppstl-0001,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,7,5b7d98883ff2f052681fc227a453f30c66f22b32,emb-cppstl-0002,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,8,a9fc3e45a09c01f6c3bc717c6e80553759cf359f,emb-cppstl-0003,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,9,a18a7e6f33ad51c1485eb3af4fa813005105f23b,emb-cppstl-0004,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,10,24d3e9a0e466909eec568a43f67072459055bea6,emb-cppstl-0005,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,11,32f03626af19e32df7d146035a357dea9fd7edee,emb-cppstl-0006,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,12,3fad868a4b69ce231495048f12ca60b8321786e3,emb-cppstl-0007,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,13,a8d53a8acb073cada82a0da3a33b968db0f07db1,emb-cppstl-0008,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,14,d56c14094cac4373fcdd1ea758b5ec1f301653ae,emb-cppstl-0009,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,15,812e26be918aac9b7c8a9d6a4f610a6e7579cac8,emb-cppstl-0010,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,16,e3fdaa2b80a23c3ae9fe3f9d5c13910a25186570,emb-cppstl-0011,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,17,80e2b636caf32acc919099a29c94acff4f4e26aa,emb-cppstl-0012,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,18,43fc26d2a1da0f55557dae9cbf87954fb24a66e4,emb-cppstl-0013,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,19,dc19980843534c2da9ea8bd73e157e1efca68050,emb-cppstl-0014,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,20,2913dfaeefc2e977b5d70fe8a802fe12b8374d88,emb-cppstl-0015,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,21,db05d9533cbb7fa2d3baaf5d16682b6c11d153bc,emb-cppstl-0016,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,22,e6b9b9f153ee82b134b050a4ce3d40fca28cab2e,emb-cppstl-0017,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,23,a7b1048fd237be97ce058fe492607a55a41d2684,emb-cppstl-0018,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,24,b14ab3fc8f9587f2d8ca17d9113fe78fa6a14e5b,emb-cppstl-0019,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,25,5c437badc61a27711b4c7210df87c9c8c8da2cfa,emb-cppstl-0020,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,26,942058d4126c82bd9c1bf0bdee5c31e89a65eb36,emb-cppstl-0021,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,27,31af8cd928d45a1f816b104e962e87d68c26f348,emb-cppstl-0022,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,28,8c71425bd77ae71f74f1a700944d718e066a5b19,emb-cppstl-0023,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,29,403465e81f8c99e43a70b3a2a66a377208bc6781,emb-cppstl-0024,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,30,d046cb860e26719610024cc74ef547be019eedb7,emb-cppstl-0025,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,31,5262fc144153fc7bca42a77d472ec9c5033f942e,emb-cppstl-0026,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,32,56cbd28e18249f8fe185eb78e9946ab5f47270cf,emb-cppstl-0027,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,33,c5fe1b3b9dfde8bd58f83c137973ba32c0532eb4,emb-cppstl-0028,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,34,4ebc60ab532c7399ffecfecd860d8fc242178e3f,emb-cppstl-0029,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,35,00ddc093500adc50e666ee3b20cdf9c08326f4eb,emb-cppstl-0030,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,36,e46fc116d6de048bceb5fbf13502efc580360d79,emb-cppstl-0031,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,37,72d723ac3af436e9dfdb7f9b7f161a6808bd65e2,emb-cppstl-0032,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,38,7fab48654641c3848679bbf04b32637f1ce3169f,emb-cppstl-0033,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,39,7e013ccb24ed698e74d025687d3ddd52a817605a,emb-cppstl-0034,cpp-embedded-constraints-and-stl,written,no
12_Cpp_Embedded_Constraints_STL_anki_cards.txt,40,69a0ab4792617646ac5b6fd00cf9520d0fc914d9,emb-cppstl-0035,cpp-embedded-constraints-and-stl,written,no
